transaction_id,date,time,location_id,SKU,quantity,is_member,customer_id,total_with_tax,tax
662,2023-01-26,16:11:57,2,cdue8,4,true,14,0.80,"0.13                                "
662,2023-01-26,16:11:57,1,sm0ik,3,true,14,3.60,"0.60                                "
662,2023-01-26,16:11:57,5,bau61,5,true,14,1.00,"0.17                                "
662,2023-01-26,16:11:57,1,bau61,4,true,14,0.80,"0.13                                "
662,2023-01-26,16:11:57,5,fjl3q,2,true,14,0.40,"0.07                                "
661,2023-01-30,10:45:41,5,9gc8o,3,true,44,16.50,"2.75                               "
661,2023-01-30,10:45:41,4,osv5f,3,true,44,6.00,"1.00                                "
661,2023-01-30,10:45:41,4,ypf75,2.44,true,44,6.10,"1.02                             "
660,2023-01-29,19:38:52,4,sm0ik,2,false,0,2.40,"0.40                                "
659,2023-01-08,9:33:42,3,j0ayn,4,true,57,6.00,"1.00                                 "
659,2023-01-08,9:33:42,2,osv5f,2,true,57,4.00,"0.67                                 "
658,2023-01-10,14:23:20,3,ttyc7,3,true,6,7.20,"1.20                                 "
658,2023-01-10,14:23:20,1,jv78l,5,true,6,6.50,"1.08                                 "
657,2023-01-24,15:48:08,2,qmqeu,3,false,0,7.80,"1.30                                "
657,2023-01-24,15:48:08,2,sm0ik,2,false,0,2.40,"0.40                                "
657,2023-01-24,15:48:08,4,skexy,3,false,0,9.00,"1.50                                "
657,2023-01-24,15:48:08,4,ypf75,4.98,false,0,12.45,"2.07                            "
656,2023-01-15,8:57:05,2,osv5f,3,false,0,6.00,"1.00                                 "
656,2023-01-15,8:57:05,4,cdue8,5,false,0,1.00,"0.17                                 "
656,2023-01-15,8:57:05,5,1m6s7,4,false,0,8.80,"1.47                                 "
656,2023-01-15,8:57:05,5,bau61,4,false,0,0.80,"0.13                                 "
656,2023-01-15,8:57:05,1,iu8mz,3.45,false,0,6.90,"1.15                              "
655,2023-01-20,16:00:33,3,qbzh7,3,false,0,7.50,"1.25                                "
655,2023-01-20,16:00:33,4,iu8mz,1.18,false,0,2.36,"0.39                             "
655,2023-01-20,16:00:33,2,1m6s7,5,false,0,11.00,"1.83                               "
655,2023-01-20,16:00:33,1,1m6s7,3,false,0,6.60,"1.10                                "
655,2023-01-20,16:00:33,3,qmqeu,3,false,0,7.80,"1.30                                "
654,2023-01-02,12:30:05,2,ttyc7,2,true,76,4.80,"0.80                                "
654,2023-01-02,12:30:05,5,xfjts,4,true,76,0.80,"0.13                                "
654,2023-01-02,12:30:05,2,qmqeu,5,true,76,13.00,"2.17                               "
654,2023-01-02,12:30:05,3,hw422,3,true,76,4.20,"0.70                                "
654,2023-01-02,12:30:05,1,hw422,3,true,76,4.20,"0.70                                "
654,2023-01-02,12:30:05,1,jv78l,2,true,76,2.60,"0.43                                "
653,2023-01-18,13:23:29,4,fjl3q,2,false,0,0.40,"0.07                                "
653,2023-01-18,13:23:29,5,e02d7,4.47,false,0,0.45,"0.08                             "
653,2023-01-18,13:23:29,3,e02d7,2.03,false,0,0.20,"0.03                             "
653,2023-01-18,13:23:29,3,bau61,5,false,0,1.00,"0.17                                "
652,2023-01-14,13:39:00,4,cdue8,4,false,0,0.80,"0.13                                "
652,2023-01-14,13:39:00,4,hw422,5,false,0,7.00,"1.17                                "
652,2023-01-14,13:39:00,5,1m6s7,4,false,0,8.80,"1.47                                "
651,2023-01-23,8:53:47,2,skexy,3,true,85,9.00,"1.50                                 "
651,2023-01-23,8:53:47,1,sm0ik,2,true,85,2.40,"0.40                                 "
651,2023-01-23,8:53:47,4,bau61,4,true,85,0.80,"0.13                                 "
651,2023-01-23,8:53:47,2,ypf75,2.2,true,85,5.50,"0.92                               "
651,2023-01-23,8:53:47,2,j0ayn,2,true,85,3.00,"0.50                                 "
650,2023-01-19,19:03:39,5,e02d7,1.99,true,62,0.20,"0.03                             "
650,2023-01-19,19:03:39,5,osv5f,5,true,62,10.00,"1.67                               "
650,2023-01-19,19:03:39,2,ypf75,2.57,true,62,6.42,"1.07                             "
648,2023-01-09,14:42:02,3,9gc8o,3,true,31,16.50,"2.75                               "
647,2023-01-23,17:06:46,3,qbzh7,5,true,87,12.50,"2.08                               "
647,2023-01-23,17:06:46,4,hw422,3,true,87,4.20,"0.70                                "
647,2023-01-23,17:06:46,3,skexy,3,true,87,9.00,"1.50                                "
647,2023-01-23,17:06:46,5,ypf75,3.79,true,87,9.47,"1.58                             "
647,2023-01-23,17:06:46,1,iu8mz,4.74,true,87,9.48,"1.58                             "
647,2023-01-23,17:06:46,4,qmqeu,3,true,87,7.80,"1.30                                "
647,2023-01-23,17:06:46,4,osv5f,4,true,87,8.00,"1.33                                "
646,2023-01-10,11:34:53,3,fjl3q,3,false,0,0.60,"0.10                                "
646,2023-01-10,11:34:53,5,ysrak,2,false,0,4.60,"0.77                                "
646,2023-01-10,11:34:53,2,1m6s7,3,false,0,6.60,"1.10                                "
645,2023-01-30,10:38:55,2,hw422,5,true,2,7.00,"1.17                                 "
645,2023-01-30,10:38:55,1,sm0ik,5,true,2,6.00,"1.00                                 "
644,2023-01-20,17:53:10,5,fjl3q,4,true,83,0.80,"0.13                                "
644,2023-01-20,17:53:10,5,osv5f,4,true,83,8.00,"1.33                                "
644,2023-01-20,17:53:10,4,qbzh7,5,true,83,12.50,"2.08                               "
643,2023-01-29,10:48:21,5,iu8mz,1.01,false,0,2.02,"0.34                             "
643,2023-01-29,10:48:21,4,9gc8o,5,false,0,27.50,"4.58                               "
642,2023-01-11,19:12:08,2,cdue8,4,false,0,0.80,"0.13                                "
642,2023-01-11,19:12:08,4,1m6s7,5,false,0,11.00,"1.83                               "
642,2023-01-11,19:12:08,3,ttyc7,5,false,0,12.00,"2.00                               "
642,2023-01-11,19:12:08,4,9gc8o,2,false,0,11.00,"1.83                               "
642,2023-01-11,19:12:08,4,qbzh7,2,false,0,5.00,"0.83                                "
641,2023-01-14,9:24:36,5,j0ayn,5,true,42,7.50,"1.25                                 "
641,2023-01-14,9:24:36,4,jv78l,2,true,42,2.60,"0.43                                 "
641,2023-01-14,9:24:36,1,ttyc7,5,true,42,12.00,"2.00                                "
641,2023-01-14,9:24:36,5,ysrak,2,true,42,4.60,"0.77                                 "
641,2023-01-14,9:24:36,1,ypf75,4.07,true,42,10.18,"1.70                             "
641,2023-01-14,9:24:36,2,ypf75,4.21,true,42,10.53,"1.75                             "
640,2023-01-11,18:05:06,4,fjl3q,3,true,94,0.60,"0.10                                "
640,2023-01-11,18:05:06,2,jv78l,3,true,94,3.90,"0.65                                "
640,2023-01-11,18:05:06,1,ysrak,4,true,94,9.20,"1.53                                "
640,2023-01-11,18:05:06,3,xfjts,4,true,94,0.80,"0.13                                "
640,2023-01-11,18:05:06,4,qbzh7,3,true,94,7.50,"1.25                                "
639,2023-01-02,15:14:13,1,1m6s7,5,false,0,11.00,"1.83                               "
639,2023-01-02,15:14:13,1,bau61,4,false,0,0.80,"0.13                                "
638,2023-01-03,12:35:41,1,9gc8o,5,true,76,27.50,"4.58                               "
638,2023-01-03,12:35:41,4,skexy,4,true,76,12.00,"2.00                               "
638,2023-01-03,12:35:41,4,ypf75,3.39,true,76,8.47,"1.41                             "
637,2023-01-13,19:31:28,5,fjl3q,2,false,0,0.40,"0.07                                "
637,2023-01-13,19:31:28,5,j0ayn,3,false,0,4.50,"0.75                                "
637,2023-01-13,19:31:28,3,j0ayn,5,false,0,7.50,"1.25                                "
637,2023-01-13,19:31:28,3,1m6s7,4,false,0,8.80,"1.47                                "
637,2023-01-13,19:31:28,4,9gc8o,3,false,0,16.50,"2.75                               "
637,2023-01-13,19:31:28,5,iu8mz,1.28,false,0,2.56,"0.43                             "
637,2023-01-13,19:31:28,2,cdue8,5,false,0,1.00,"0.17                                "
636,2023-01-29,11:12:24,2,j0ayn,5,false,0,7.50,"1.25                                "
635,2023-01-28,10:13:13,5,bau61,3,false,0,0.60,"0.10                                "
635,2023-01-28,10:13:13,3,bau61,5,false,0,1.00,"0.17                                "
635,2023-01-28,10:13:13,2,e02d7,4.24,false,0,0.42,"0.07                             "
634,2023-01-10,15:36:30,4,ypf75,3.53,false,0,8.82,"1.47                             "
634,2023-01-10,15:36:30,5,skexy,2,false,0,6.00,"1.00                                "
630,2023-01-28,16:17:04,2,j0ayn,5,true,15,7.50,"1.25                                "
630,2023-01-28,16:17:04,2,ypf75,2.85,true,15,7.13,"1.19                             "
630,2023-01-28,16:17:04,5,bau61,2,true,15,0.40,"0.07                                "
630,2023-01-28,16:17:04,1,qmqeu,2,true,15,5.20,"0.87                                "
629,2023-01-15,16:38:48,1,bau61,3,false,0,0.60,"0.10                                "
629,2023-01-15,16:38:48,4,ck5sb,4,false,0,6.80,"1.13                                "
628,2023-01-03,17:10:44,5,ck5sb,4,false,0,6.80,"1.13                                "
627,2023-01-28,10:14:11,4,sm0ik,3,false,0,3.60,"0.60                                "
626,2023-01-27,17:06:20,2,sm0ik,5,true,8,6.00,"1.00                                 "
625,2023-01-26,10:53:58,4,9gc8o,3,true,4,16.50,"2.75                                "
625,2023-01-26,10:53:58,2,jv78l,4,true,4,5.20,"0.87                                 "
625,2023-01-26,10:53:58,5,iu8mz,3.81,true,4,7.62,"1.27                              "
624,2023-01-22,19:40:42,3,bau61,4,false,0,0.80,"0.13                                "
624,2023-01-22,19:40:42,5,iu8mz,3.07,false,0,6.14,"1.02                             "
623,2023-01-15,19:48:25,2,ck5sb,5,false,0,8.50,"1.42                                "
623,2023-01-15,19:48:25,1,ttyc7,5,false,0,12.00,"2.00                               "
623,2023-01-15,19:48:25,2,9gc8o,4,false,0,22.00,"3.67                               "
623,2023-01-15,19:48:25,3,fjl3q,3,false,0,0.60,"0.10                                "
623,2023-01-15,19:48:25,3,iu8mz,2.6,false,0,5.20,"0.87                              "
622,2023-01-01,13:34:59,2,qbzh7,5,true,32,12.50,"2.08                               "
622,2023-01-01,13:34:59,2,ck5sb,4,true,32,6.80,"1.13                                "
622,2023-01-01,13:34:59,2,skexy,4,true,32,12.00,"2.00                               "
621,2023-01-24,16:13:55,5,1m6s7,4,true,49,8.80,"1.47                                "
621,2023-01-24,16:13:55,2,skexy,3,true,49,9.00,"1.50                                "
620,2023-01-24,14:10:50,4,iu8mz,2.34,true,54,4.68,"0.78                             "
620,2023-01-24,14:10:50,2,cdue8,4,true,54,0.80,"0.13                                "
620,2023-01-24,14:10:50,3,skexy,4,true,54,12.00,"2.00                               "
619,2023-01-27,13:01:24,4,sm0ik,5,true,1,6.00,"1.00                                 "
619,2023-01-27,13:01:24,3,fjl3q,3,true,1,0.60,"0.10                                 "
618,2023-01-15,11:12:03,4,qmqeu,4,false,0,10.40,"1.73                               "
618,2023-01-15,11:12:03,1,1m6s7,3,false,0,6.60,"1.10                                "
618,2023-01-15,11:12:03,2,j0ayn,5,false,0,7.50,"1.25                                "
618,2023-01-15,11:12:03,3,xfjts,4,false,0,0.80,"0.13                                "
617,2023-01-26,10:59:58,5,jv78l,5,true,60,6.50,"1.08                                "
616,2023-01-10,11:23:35,1,9gc8o,2,false,0,11.00,"1.83                               "
616,2023-01-10,11:23:35,5,1m6s7,2,false,0,4.40,"0.73                                "
616,2023-01-10,11:23:35,1,osv5f,4,false,0,8.00,"1.33                                "
615,2023-01-23,9:44:27,2,qmqeu,3,false,0,7.80,"1.30                                 "
615,2023-01-23,9:44:27,2,9gc8o,2,false,0,11.00,"1.83                                "
615,2023-01-23,9:44:27,3,skexy,5,false,0,15.00,"2.50                                "
615,2023-01-23,9:44:27,5,hw422,5,false,0,7.00,"1.17                                 "
615,2023-01-23,9:44:27,2,sm0ik,4,false,0,4.80,"0.80                                 "
615,2023-01-23,9:44:27,1,sm0ik,5,false,0,6.00,"1.00                                 "
615,2023-01-23,9:44:27,1,skexy,2,false,0,6.00,"1.00                                 "
614,2023-01-14,9:33:47,5,j0ayn,4,true,53,6.00,"1.00                                 "
613,2023-01-02,16:10:50,1,9gc8o,4,true,55,22.00,"3.67                               "
613,2023-01-02,16:10:50,1,jv78l,5,true,55,6.50,"1.08                                "
612,2023-01-27,8:44:22,5,sm0ik,4,false,0,4.80,"0.80                                 "
612,2023-01-27,8:44:22,4,qmqeu,2,false,0,5.20,"0.87                                 "
611,2023-01-27,9:50:32,2,ck5sb,3,true,14,5.10,"0.85                                 "
611,2023-01-27,9:50:32,4,cdue8,3,true,14,0.60,"0.10                                 "
609,2023-01-24,14:01:14,4,jv78l,4,false,0,5.20,"0.87                                "
609,2023-01-24,14:01:14,5,xfjts,3,false,0,0.60,"0.10                                "
609,2023-01-24,14:01:14,1,ck5sb,5,false,0,8.50,"1.42                                "
609,2023-01-24,14:01:14,4,cdue8,5,false,0,1.00,"0.17                                "
609,2023-01-24,14:01:14,3,iu8mz,2.44,false,0,4.88,"0.81                             "
609,2023-01-24,14:01:14,5,qbzh7,5,false,0,12.50,"2.08                               "
609,2023-01-24,14:01:14,1,ysrak,4,false,0,9.20,"1.53                                "
608,2023-01-26,18:33:21,2,ttyc7,5,false,0,12.00,"2.00                               "
608,2023-01-26,18:33:21,5,ysrak,3,false,0,6.90,"1.15                                "
608,2023-01-26,18:33:21,4,jv78l,3,false,0,3.90,"0.65                                "
607,2023-01-22,9:13:28,1,hw422,2,false,0,2.80,"0.47                                 "
607,2023-01-22,9:13:28,4,xfjts,2,false,0,0.40,"0.07                                 "
607,2023-01-22,9:13:28,5,sm0ik,4,false,0,4.80,"0.80                                 "
606,2023-01-01,9:13:13,2,fjl3q,3,true,11,0.60,"0.10                                 "
606,2023-01-01,9:13:13,2,bau61,2,true,11,0.40,"0.07                                 "
606,2023-01-01,9:13:13,5,xfjts,3,true,11,0.60,"0.10                                 "
606,2023-01-01,9:13:13,5,bau61,5,true,11,1.00,"0.17                                 "
606,2023-01-01,9:13:13,1,bau61,2,true,11,0.40,"0.07                                 "
606,2023-01-01,9:13:13,5,9gc8o,5,true,11,27.50,"4.58                                "
605,2023-01-11,8:24:22,2,qbzh7,4,true,43,10.00,"1.67                                "
604,2023-01-28,18:13:34,5,iu8mz,1.23,true,87,2.46,"0.41                             "
604,2023-01-28,18:13:34,4,sm0ik,4,true,87,4.80,"0.80                                "
603,2023-01-29,9:39:46,3,bau61,5,true,18,1.00,"0.17                                 "
603,2023-01-29,9:39:46,5,iu8mz,4.95,true,18,9.90,"1.65                              "
602,2023-01-16,15:40:55,1,ypf75,1.19,true,44,2.97,"0.50                             "
602,2023-01-16,15:40:55,3,iu8mz,3.49,true,44,6.98,"1.16                             "
602,2023-01-16,15:40:55,4,hw422,2,true,44,2.80,"0.47                                "
602,2023-01-16,15:40:55,2,ttyc7,2,true,44,4.80,"0.80                                "
602,2023-01-16,15:40:55,2,ttyc7,4,true,44,9.60,"1.60                                "
601,2023-01-30,14:23:28,5,9gc8o,3,false,0,16.50,"2.75                               "
601,2023-01-30,14:23:28,1,ttyc7,2,false,0,4.80,"0.80                                "
601,2023-01-30,14:23:28,1,skexy,3,false,0,9.00,"1.50                                "
601,2023-01-30,14:23:28,4,ypf75,1.99,false,0,4.97,"0.83                             "
601,2023-01-30,14:23:28,2,1m6s7,3,false,0,6.60,"1.10                                "
601,2023-01-30,14:23:28,1,e02d7,4.98,false,0,0.50,"0.08                             "
600,2023-01-15,13:23:12,3,cdue8,4,true,81,0.80,"0.13                                "
599,2023-01-07,19:40:18,5,iu8mz,4.38,false,0,8.76,"1.46                             "
598,2023-01-22,11:53:38,4,e02d7,3.91,true,32,0.39,"0.07                             "
598,2023-01-22,11:53:38,1,j0ayn,2,true,32,3.00,"0.50                                "
598,2023-01-22,11:53:38,4,qmqeu,2,true,32,5.20,"0.87                                "
598,2023-01-22,11:53:38,3,osv5f,1,true,32,2.00,"0.33                                "
597,2023-01-05,13:28:29,4,j0ayn,5,false,0,7.50,"1.25                                "
597,2023-01-05,13:28:29,5,fjl3q,3,false,0,0.60,"0.10                                "
596,2023-01-07,15:33:46,3,j0ayn,4,false,0,6.00,"1.00                                "
596,2023-01-07,15:33:46,3,sm0ik,3,false,0,3.60,"0.60                                "
596,2023-01-07,15:33:46,4,qmqeu,3,false,0,7.80,"1.30                                "
596,2023-01-07,15:33:46,2,osv5f,4,false,0,8.00,"1.33                                "
595,2023-01-07,17:11:17,2,e02d7,1.34,false,0,0.13,"0.02                             "
594,2023-01-20,12:41:17,3,1m6s7,5,false,0,11.00,"1.83                               "
594,2023-01-20,12:41:17,2,sm0ik,2,false,0,2.40,"0.40                                "
593,2023-01-11,19:16:34,4,fjl3q,3,false,0,0.60,"0.10                                "
593,2023-01-11,19:16:34,5,jv78l,5,false,0,6.50,"1.08                                "
593,2023-01-11,19:16:34,2,j0ayn,4,false,0,6.00,"1.00                                "
591,2023-01-30,16:19:36,3,jv78l,5,false,0,6.50,"1.08                                "
591,2023-01-30,16:19:36,5,hw422,2,false,0,2.80,"0.47                                "
591,2023-01-30,16:19:36,2,cdue8,2,false,0,0.40,"0.07                                "
591,2023-01-30,16:19:36,3,1m6s7,3,false,0,6.60,"1.10                                "
590,2023-01-29,17:00:04,5,9gc8o,5,true,65,27.50,"4.58                               "
590,2023-01-29,17:00:04,4,sm0ik,2,true,65,2.40,"0.40                                "
590,2023-01-29,17:00:04,5,ttyc7,5,true,65,12.00,"2.00                               "
590,2023-01-29,17:00:04,4,cdue8,5,true,65,1.00,"0.17                                "
590,2023-01-29,17:00:04,2,ttyc7,2,true,65,4.80,"0.80                                "
590,2023-01-29,17:00:04,4,osv5f,2,true,65,4.00,"0.67                                "
590,2023-01-29,17:00:04,1,fjl3q,2,true,65,0.40,"0.07                                "
590,2023-01-29,17:00:04,5,fjl3q,2,true,65,0.40,"0.07                                "
589,2023-01-23,11:40:04,2,iu8mz,4.55,false,0,9.10,"1.52                             "
589,2023-01-23,11:40:04,5,9gc8o,4,false,0,22.00,"3.67                               "
589,2023-01-23,11:40:04,1,qbzh7,4,false,0,10.00,"1.67                               "
589,2023-01-23,11:40:04,5,e02d7,4.6,false,0,0.46,"0.08                              "
589,2023-01-23,11:40:04,5,bau61,2,false,0,0.40,"0.07                                "
589,2023-01-23,11:40:04,2,iu8mz,3.18,false,0,6.36,"1.06                             "
589,2023-01-23,11:40:04,4,e02d7,1.17,false,0,0.12,"0.02                             "
588,2023-01-19,11:35:02,3,sm0ik,5,true,73,6.00,"1.00                                "
588,2023-01-19,11:35:02,5,1m6s7,3,true,73,6.60,"1.10                                "
587,2023-01-03,9:04:16,1,ttyc7,4,false,0,9.60,"1.60                                 "
587,2023-01-03,9:04:16,1,osv5f,4,false,0,8.00,"1.33                                 "
587,2023-01-03,9:04:16,5,j0ayn,5,false,0,7.50,"1.25                                 "
586,2023-01-11,18:10:04,1,sm0ik,5,false,0,6.00,"1.00                                "
586,2023-01-11,18:10:04,3,bau61,5,false,0,1.00,"0.17                                "
586,2023-01-11,18:10:04,5,bau61,2,false,0,0.40,"0.07                                "
586,2023-01-11,18:10:04,4,xfjts,5,false,0,1.00,"0.17                                "
586,2023-01-11,18:10:04,4,iu8mz,2.53,false,0,5.06,"0.84                             "
585,2023-01-08,18:18:55,3,hw422,5,false,0,7.00,"1.17                                "
585,2023-01-08,18:18:55,3,jv78l,4,false,0,5.20,"0.87                                "
584,2023-01-21,16:03:14,3,9gc8o,5,true,42,27.50,"4.58                               "
584,2023-01-21,16:03:14,5,ck5sb,3,true,42,5.10,"0.85                                "
584,2023-01-21,16:03:14,5,cdue8,2,true,42,0.40,"0.07                                "
583,2023-01-19,19:49:48,2,j0ayn,3,true,7,4.50,"0.75                                 "
583,2023-01-19,19:49:48,4,fjl3q,2,true,7,0.40,"0.07                                 "
583,2023-01-19,19:49:48,5,xfjts,2,true,7,0.40,"0.07                                 "
582,2023-01-29,14:48:53,4,qbzh7,3,true,29,7.50,"1.25                                "
582,2023-01-29,14:48:53,5,osv5f,4,true,29,8.00,"1.33                                "
582,2023-01-29,14:48:53,2,1m6s7,5,true,29,11.00,"1.83                               "
581,2023-01-16,19:11:12,5,iu8mz,2.99,true,33,5.98,"1.00                             "
581,2023-01-16,19:11:12,2,9gc8o,4,true,33,22.00,"3.67                               "
581,2023-01-16,19:11:12,4,jv78l,3,true,33,3.90,"0.65                                "
579,2023-01-17,13:53:49,2,hw422,3,false,0,4.20,"0.70                                "
578,2023-01-08,15:41:21,1,skexy,3,true,22,9.00,"1.50                                "
578,2023-01-08,15:41:21,2,iu8mz,4.73,true,22,9.46,"1.58                             "
578,2023-01-08,15:41:21,5,e02d7,1.16,true,22,0.12,"0.02                             "
578,2023-01-08,15:41:21,4,ysrak,5,true,22,11.50,"1.92                               "
577,2023-01-02,9:59:09,2,j0ayn,4,true,81,6.00,"1.00                                 "
577,2023-01-02,9:59:09,1,ypf75,4.18,true,81,10.45,"1.74                             "
577,2023-01-02,9:59:09,1,qbzh7,4,true,81,10.00,"1.67                                "
577,2023-01-02,9:59:09,4,skexy,3,true,81,9.00,"1.50                                 "
577,2023-01-02,9:59:09,1,ysrak,4,true,81,9.20,"1.53                                 "
577,2023-01-02,9:59:09,5,cdue8,4,true,81,0.80,"0.13                                 "
576,2023-01-27,17:53:15,5,xfjts,3,false,0,0.60,"0.10                                "
576,2023-01-27,17:53:15,1,j0ayn,3,false,0,4.50,"0.75                                "
576,2023-01-27,17:53:15,1,bau61,2,false,0,0.40,"0.07                                "
575,2023-01-18,13:03:47,3,ttyc7,2,false,0,4.80,"0.80                                "
575,2023-01-18,13:03:47,4,iu8mz,1.65,false,0,3.30,"0.55                             "
575,2023-01-18,13:03:47,1,hw422,4,false,0,5.60,"0.93                                "
575,2023-01-18,13:03:47,5,iu8mz,1.58,false,0,3.16,"0.53                             "
574,2023-01-01,12:15:39,1,qmqeu,2,true,62,5.20,"0.87                                "
574,2023-01-01,12:15:39,3,fjl3q,3,true,62,0.60,"0.10                                "
574,2023-01-01,12:15:39,4,ysrak,3,true,62,6.90,"1.15                                "
573,2023-01-09,13:48:56,2,1m6s7,4,false,0,8.80,"1.47                                "
573,2023-01-09,13:48:56,1,qmqeu,3,false,0,7.80,"1.30                                "
573,2023-01-09,13:48:56,2,fjl3q,5,false,0,1.00,"0.17                                "
573,2023-01-09,13:48:56,2,skexy,3,false,0,9.00,"1.50                                "
573,2023-01-09,13:48:56,1,skexy,4,false,0,12.00,"2.00                               "
572,2023-01-15,19:56:48,5,osv5f,2,false,0,4.00,"0.67                                "
571,2023-01-09,13:01:24,2,ypf75,3.02,false,0,7.55,"1.26                             "
571,2023-01-09,13:01:24,1,iu8mz,1.64,false,0,3.28,"0.55                             "
570,2023-01-25,14:13:34,2,cdue8,2,true,70,0.40,"0.07                                "
569,2023-01-11,9:51:23,2,ysrak,5,false,0,11.50,"1.92                                "
569,2023-01-11,9:51:23,5,sm0ik,2,false,0,2.40,"0.40                                 "
568,2023-01-26,9:52:12,4,ypf75,3.88,false,0,9.70,"1.62                              "
568,2023-01-26,9:52:12,5,1m6s7,2,false,0,4.40,"0.73                                 "
568,2023-01-26,9:52:12,1,ttyc7,4,false,0,9.60,"1.60                                 "
567,2023-01-13,8:56:32,4,e02d7,4.75,true,21,0.48,"0.08                              "
567,2023-01-13,8:56:32,3,bau61,5,true,21,1.00,"0.17                                 "
567,2023-01-13,8:56:32,3,ypf75,2.95,true,21,7.38,"1.23                              "
567,2023-01-13,8:56:32,5,jv78l,5,true,21,6.50,"1.08                                 "
566,2023-01-22,17:52:28,5,e02d7,4.49,false,0,0.45,"0.08                             "
566,2023-01-22,17:52:28,4,iu8mz,4.33,false,0,8.66,"1.44                             "
566,2023-01-22,17:52:28,1,cdue8,3,false,0,0.60,"0.10                                "
566,2023-01-22,17:52:28,2,ttyc7,3,false,0,7.20,"1.20                                "
565,2023-01-19,14:19:20,1,ysrak,5,false,0,11.50,"1.92                               "
565,2023-01-19,14:19:20,3,qmqeu,2,false,0,5.20,"0.87                                "
564,2023-01-24,19:15:04,5,9gc8o,4,false,0,22.00,"3.67                               "
562,2023-01-23,15:52:57,1,cdue8,4,false,0,0.80,"0.13                                "
562,2023-01-23,15:52:57,2,sm0ik,5,false,0,6.00,"1.00                                "
562,2023-01-23,15:52:57,3,ttyc7,5,false,0,12.00,"2.00                               "
562,2023-01-23,15:52:57,4,xfjts,2,false,0,0.40,"0.07                                "
561,2023-01-25,16:42:28,5,cdue8,3,false,0,0.60,"0.10                                "
561,2023-01-25,16:42:28,4,sm0ik,4,false,0,4.80,"0.80                                "
560,2023-01-10,17:07:03,3,fjl3q,2,false,0,0.40,"0.07                                "
560,2023-01-10,17:07:03,5,bau61,5,false,0,1.00,"0.17                                "
560,2023-01-10,17:07:03,5,9gc8o,2,false,0,11.00,"1.83                               "
559,2023-01-25,14:59:46,4,sm0ik,2,true,62,2.40,"0.40                                "
559,2023-01-25,14:59:46,3,9gc8o,2,true,62,11.00,"1.83                               "
559,2023-01-25,14:59:46,2,cdue8,5,true,62,1.00,"0.17                                "
559,2023-01-25,14:59:46,1,sm0ik,2,true,62,2.40,"0.40                                "
558,2023-01-11,11:39:22,1,e02d7,1.35,false,0,0.14,"0.02                             "
558,2023-01-11,11:39:22,2,ck5sb,2,false,0,3.40,"0.57                                "
558,2023-01-11,11:39:22,5,e02d7,3.15,false,0,0.32,"0.05                             "
558,2023-01-11,11:39:22,2,skexy,2,false,0,6.00,"1.00                                "
558,2023-01-11,11:39:22,5,9gc8o,2,false,0,11.00,"1.83                               "
557,2023-01-01,11:37:05,2,fjl3q,4,false,0,0.80,"0.13                                "
557,2023-01-01,11:37:05,2,9gc8o,2,false,0,11.00,"1.83                               "
556,2023-01-08,9:25:52,1,9gc8o,5,true,10,27.50,"4.58                                "
556,2023-01-08,9:25:52,1,ysrak,4,true,10,9.20,"1.53                                 "
556,2023-01-08,9:25:52,3,ck5sb,2,true,10,3.40,"0.57                                 "
556,2023-01-08,9:25:52,2,hw422,2,true,10,2.80,"0.47                                 "
556,2023-01-08,9:25:52,2,cdue8,2,true,10,0.40,"0.07                                 "
555,2023-01-06,10:26:39,4,9gc8o,4,true,71,22.00,"3.67                               "
555,2023-01-06,10:26:39,4,hw422,5,true,71,7.00,"1.17                                "
555,2023-01-06,10:26:39,2,hw422,2,true,71,2.80,"0.47                                "
555,2023-01-06,10:26:39,2,e02d7,2.48,true,71,0.25,"0.04                             "
555,2023-01-06,10:26:39,2,osv5f,3,true,71,6.00,"1.00                                "
555,2023-01-06,10:26:39,5,skexy,3,true,71,9.00,"1.50                                "
555,2023-01-06,10:26:39,4,1m6s7,2,true,71,4.40,"0.73                                "
555,2023-01-06,10:26:39,4,1m6s7,3,true,71,6.60,"1.10                                "
554,2023-01-25,15:41:53,1,ck5sb,4,true,70,6.80,"1.13                                "
553,2023-01-25,11:31:28,1,j0ayn,3,false,0,4.50,"0.75                                "
550,2023-01-06,15:52:40,2,j0ayn,4,true,71,6.00,"1.00                                "
550,2023-01-06,15:52:40,1,xfjts,2,true,71,0.40,"0.07                                "
550,2023-01-06,15:52:40,2,hw422,2,true,71,2.80,"0.47                                "
550,2023-01-06,15:52:40,2,sm0ik,2,true,71,2.40,"0.40                                "
549,2023-01-26,9:59:36,5,ypf75,1.07,false,0,2.68,"0.45                              "
549,2023-01-26,9:59:36,2,cdue8,2,false,0,0.40,"0.07                                 "
549,2023-01-26,9:59:36,4,skexy,2,false,0,6.00,"1.00                                 "
548,2023-01-04,8:55:31,5,ck5sb,5,false,0,8.50,"1.42                                 "
547,2023-01-23,13:16:10,5,xfjts,4,false,0,0.80,"0.13                                "
547,2023-01-23,13:16:10,4,xfjts,4,false,0,0.80,"0.13                                "
546,2023-01-09,17:13:04,4,fjl3q,3,true,5,0.60,"0.10                                 "
546,2023-01-09,17:13:04,3,ysrak,4,true,5,9.20,"1.53                                 "
546,2023-01-09,17:13:04,3,jv78l,3,true,5,3.90,"0.65                                 "
